0
294,9986496
295,8174047
296,6299954
297,4365245
298,2371139
299,0319049
299,8210586
300,6047555
301,3831962
302,1566009
302,9252098
303,6892839
304,4491059
305,2049815
305,9572394
306,7062312
307,4523308
308,1959327
308,937451
309,6773166
310,4159754
311,1538857
311,8915151
312,6293384
313,3678338
314,107481
314,8487575
315,5921362
316,3380826
317,0870519
317,8394869
318,5958151
319,3564468
320,1217726
320,8921619
321,6679608
322,4494906
323,2370464
324,0308954
324,8312766
325,6383993
326,4524422
327,2735533
328,1018494
328,9374152
329,7803041
330,6305374
331,4881049
332,3529651
333,2250455
334,1042431
334,9904254
335,8834306
336,7830686
337,6891224
338,6013482
339,5194774
340,4432171
341,3722516
342,3062437
343,2448358
344,1876516
345,134297
346,0843623
347,0374229
347,9930414
348,9507698
349,9101521
350,8707273
351,8320322
352,7936038
353,7549824
354,7157138
355,6753516
356,6334593
357,5896124
358,5434
359,4944269
360,4423148
361,3867036
362,3272528
363,2636429
364,1955756
365,1227756
366,0449903
366,9619911
367,8735722
368,7795497
369,6797604
370,5740613
371,4623289
372,3444585
373,2203635
374,0899743
374,9532384
375,8101194
376,6605974
377,5046693
378,3423483
379,1736649
379,9986672
380,8174209
381,6300103
382,4365381
383,2371263
384,0319162
384,8210688
385,6047647
386,3832045
387,1566083
387,9252165
388,6892898
389,4491111
390,204986
390,9572433
391,7062345
392,4523335
393,195935
393,9374528
394,677318
395,4159764
396,1538863
396,8915154
397,6293384
398,3678336
399,1074805
399,8487568
400,5921353
401,3380815
402,0870507
402,8394855
403,5958136
404,3564451
405,1217708
405,89216
406,6679589
407,4494887
408,2370443
409,0308933
409,8312745
410,6383971
411,45244
412,2735512
413,1018472
413,9374131
414,780302
415,6305353
416,4881028
417,352963
418,2250434
419,1042411
419,9904234
420,8834286
421,7830667
422,6891205
423,6013464
424,5194756
425,4432154
426,3722499
427,3062421
428,2448342
429,18765
430,1342955
431,0843608
432,0374215
432,99304
433,9507684
434,9101508
435,8707261
436,832031
437,7936026
438,7549813
439,7157128
440,6753506
441,6334583
442,5896114
443,5433991
444,4944261
445,442314
446,3867028
447,3272521
448,2636422
449,195575
450,1227749
451,0449897
451,9619905
452,8735717
453,7795492
454,6797599
455,5740608
456,4623284
457,3444581
458,2203631
459,0899739
459,953238
460,810119
461,6605971
462,504669
463,342348
464,1736647
464,998667
465,8174207
466,63001
467,4365378
468,2371261
469,031916
469,8210686
470,6047646
471,3832043
472,1566082
472,9252163
473,6892896
474,449111
475,2049859
475,9572432
476,7062344
477,4523335
478,1959349
478,9374527
479,6773179
480,4159764
481,1538863
481,8915154
482,6293383
483,3678335
484,1074805
484,8487568
485,5921353
486,3380815
487,0870506
487,8394855
488,5958136
489,3564451
490,1217708
490,89216
491,6679589
492,4494887
493,2370443
494,0308933
494,8312745
495,6383971
496,45244
497,2735512
498,1018472
498,9374131
499,780302
500,6305353
501,4881028
502,352963
503,2250434
504,1042411
504,9904234
505,8834286
506,7830667
507,6891205
508,6013464
509,5194756
510,4432154
511,3722499
512,3062421
513,2448342
514,18765
515,1342955
516,0843609
517,0374215
517,99304
518,9507684
519,9101508
520,8707261
521,832031
522,7936026
523,7549813
524,7157128
525,6753506
526,6334583
527,5896114
528,5433991
529,4944261
530,442314
531,3867028
532,3272521
533,2636422
534,195575
535,1227749
536,0449897
536,9619905
537,8735717
538,7795492
539,6797599
540,5740608
541,4623284
542,3444581
543,2203631
544,089974
544,953238
545,810119
546,6605971
547,504669
548,342348
549,1736647
549,998667
550,8174207
551,63001
552,4365379
553,2371261
554,031916
554,8210686
555,6047646
556,3832043
557,1566082
557,9252163
558,6892896
559,449111
560,2049859
560,9572432
561,7062344
562,4523335
563,1959349
563,9374527
564,6773179
565,4159764
566,1538863
566,8915154
567,6293383
568,3678335
569,1074805
569,8487568
570,5921353
571,3380815
572,0870506
572,8394855
573,5958136
574,3564451
575,1217708
575,89216
576,6679589
577,4494887
578,2370443
579,0308933
579,8312745
580,6383971
581,45244
582,2735512
583,1018472
583,9374131
584,780302
585,6305353
586,4881028
587,352963
588,2250434
589,1042411
589,9904234
590,8834286
591,7830667
592,6891205
593,6013464
594,5194756
595,4432154
596,3722499
597,3062421
598,2448342
599,18765
600,1342955
601,0843609
602,0374215
602,99304
603,9507684
604,9101508
605,8707261
606,832031
607,7936026
608,7549813
609,7157128
610,6753506
611,6334583
612,5896114
613,5433991
614,4944261
615,442314
616,3867028
617,3272521
618,2636422
619,195575
620,1227749
621,0449897
621,9619905
622,8735717
623,7795492
624,6797599
625,5740608
626,4623284
627,3444581
628,2203631
629,089974
629,953238
630,810119
631,6605971
632,504669
633,342348
634,1736647
634,998667
635,8174207
636,63001
637,4365379
638,2371261
639,031916
639,8210686
640,6047646
641,3832043
642,1566082
642,9252163
643,6892896
644,449111
645,2049859
645,9572432
646,7062344
647,4523335
648,1959349
648,9374527
649,6773179
650,4159764
651,1538863
651,8915154
652,6293383
653,3678335
654,1074805
654,8487568
655,5921353
656,3380815
657,0870506
657,8394855
658,5958136
659,3564451
660,1217708
660,89216
661,6679589
662,4494887
663,2370443
664,0308933
664,8312745
665,6383971
666,45244
667,2735512
668,1018472
668,9374131
669,780302
670,6305353
671,4881028
672,352963
673,2250434
674,1042411
674,9904234
675,8834286
676,7830667
677,6891205
678,6013464
679,5194756
680,4432154
681,3722499
682,3062421
683,2448342
684,18765
685,1342955
686,0843609
687,0374215
687,99304
688,9507684
689,9101508
690,8707261
691,832031
692,7936026
693,7549813
694,7157128
695,6753506
696,6334583
697,5896114
698,5433991
699,4944261
700,442314
701,3867028
702,3272521
703,2636422
704,195575
705,1227749
706,0449897
706,9619905
707,8735717
708,7795492
709,6797599
710,5740608
711,4623284
712,3444581
713,2203631
714,089974
714,953238
715,810119
716,6605971
717,504669
718,342348
719,1736647
719,998667
720,8174207
721,63001
722,4365379
723,2371261
724,031916
724,8210686
725,6047646
726,3832043
727,1566082
727,9252163
728,6892896
729,449111
730,2049859
730,9572432
731,7062344
732,4523335
733,1959349
733,9374527
734,6773179
735,4159764
736,1538863
736,8915154
737,6293383
738,3678335
739,1074805
739,8487568
740,5921353
741,3380815
742,0870506
742,8394855
743,5958136
744,3564451
745,1217708
745,89216
746,6679589
747,4494887
748,2370443
749,0308933
749,8312745
750,6383971
751,45244
752,2735512
753,1018472
753,9374131
754,780302
755,6305353
756,4881028
757,352963
758,2250434
759,1042411
759,9904234
760,8834286
761,7830667
762,6891205
763,6013464
764,5194756
765,4432154
766,3722499
767,3062421
768,2448342
769,18765
770,1342955
771,0843609
772,0374215
772,99304
773,9507684
774,9101508
775,8707261
776,832031
777,7936026
778,7549813
779,7157128
780,6753506
781,6334583
782,5896114
783,5433991
784,4944261
785,442314
786,3867028
787,3272521
788,2636422
789,195575
790,1227749
791,0449897
791,9619909
792,8735759
793,779569
794,6798232
795,5742213
796,4626758
797,3451282
798,2215473
799,091927
799,9562833
800,8146522
801,6670863
802,5136522
803,3544273
804,1894975
805,0189539
805,8428907
806,6614024
807,4745817
808,2825172
809,0852916
809,8829797
810,6756468
811,4633476
812,2461246
813,0240071
813,7970106
814,5651357
815,328368
816,0866771
816,8400171
817,5883263
818,3315268
819,0695255
819,8022137
820,5294682
821,2511514
821,9671119
822,6771858
823,3811968
824,0789577
824,7702708
825,4549295
826,1327188
826,8034168
827,4667956
828,1226224
828,7706609
829,4106724
830,0424168
830,665654
831,2801448
831,8856525
832,4819436
833,0687892
833,6459659
834,2132571
834,7704538
835,3173558
835,8537724
836,3795237
836,894441
837,3983681
837,8911617
838,3726922
838,8428447
839,3015191
839,748631
840,184112
840,6079106
841,0199918
841,4203381
841,8089497
842,1858444
842,5510578
842,9046438
843,2466742
843,5772389
843,8964456
